userID,train_precision,train_recall,train_ndcg,test_precision,test_recall,test_ndcg,model_name,num_movies,num_users,num_ratings_per_user,randomness
290,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
202,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
222,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
233,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
996,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
553,0.0,0.0,0.0,0.2,0.6666666666666666,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
575,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
729,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
338,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
273,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
759,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
797,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
354,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
211,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
933,0.0,0.0,0.0,0.3,0.5,0.6396587213360692,MixtureBetaRecommendationModel,200,1000,30,0.2
14,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
828,0.0,0.0,0.0,0.3,0.75,0.6396587213360692,MixtureBetaRecommendationModel,200,1000,30,0.2
471,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
428,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
424,0.0,0.0,0.0,0.1,0.1111111111111111,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
639,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
927,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
427,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
137,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
430,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
645,0.0,0.0,0.0,0.1,0.2,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
398,0.0,0.0,0.0,0.1,0.16666666666666666,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
361,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
318,0.0,0.0,0.0,0.1,0.14285714285714285,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
546,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
241,0.0,0.0,0.0,0.2,0.6666666666666666,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
78,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
936,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
514,0.0,0.0,0.0,0.2,0.5,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
551,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
733,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
866,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
108,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
312,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
113,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
577,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
673,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
322,0.0,0.0,0.0,0.1,0.16666666666666666,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
795,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
101,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
869,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
670,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
754,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
34,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
526,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
875,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
661,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
193,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
381,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
770,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
517,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
853,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
220,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
540,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
522,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
942,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
738,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
404,0.0,0.0,0.0,0.1,0.16666666666666666,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
928,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
491,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
413,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
409,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
715,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
490,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
80,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
340,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
939,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
420,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
892,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
142,0.0,0.0,0.0,0.1,0.2,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
41,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
463,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
157,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
426,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
543,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
556,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
755,0.0,0.0,0.0,0.1,1.0,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
396,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
122,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
922,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
83,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
893,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
88,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
447,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
589,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
882,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
64,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
325,0.0,0.0,0.0,0.2,1.0,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
342,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
194,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
266,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
248,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
458,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
574,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
448,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
387,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
18,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
107,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
311,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
507,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
461,0.0,0.0,0.0,0.2,0.5,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
689,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
257,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
580,0.0,0.0,0.0,0.1,0.2,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
105,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
865,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
953,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
359,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
587,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
986,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
53,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
228,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
232,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
436,0.0,0.0,0.0,0.2,0.5,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
630,0.0,0.0,0.0,0.1,0.2,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
854,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
465,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
302,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
444,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
782,0.0,0.0,0.0,0.1,0.2,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
377,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
62,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
212,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
914,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
781,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
633,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
360,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
760,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
120,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
533,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
722,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
725,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
873,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
663,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
688,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
49,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
692,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
163,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
35,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
119,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
963,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
903,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
702,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
751,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
446,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
594,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
129,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
995,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
789,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
557,0.0,0.0,0.0,0.1,1.0,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
978,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
415,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
296,0.0,0.0,0.0,0.1,0.2,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
344,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
812,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
664,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
811,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
106,0.0,0.0,0.0,0.1,1.0,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
374,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
775,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
871,0.0,0.0,0.0,0.1,1.0,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
324,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
156,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
17,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
77,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
388,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
123,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
165,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
565,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
203,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
521,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
606,0.0,0.0,0.0,0.1,1.0,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
252,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
178,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
59,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
940,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
849,0.0,0.0,0.0,0.1,0.16666666666666666,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
315,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
745,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
383,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
767,0.0,0.0,0.0,0.1,0.16666666666666666,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
985,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
72,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
197,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
462,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
262,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
329,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
905,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
445,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
391,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
246,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
937,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
472,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
952,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
780,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
139,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
591,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
889,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
243,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
902,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
805,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
544,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
619,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
438,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
719,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
328,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
511,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
207,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
356,0.0,0.0,0.0,0.1,0.3333333333333333,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
440,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
155,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
99,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
904,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
281,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
306,0.0,0.0,0.0,0.1,0.16666666666666666,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
798,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
33,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
955,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
56,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
794,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
523,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
916,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
164,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
637,0.0,0.0,0.0,0.1,0.5,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
159,0.0,0.0,0.0,0.2,0.6666666666666666,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
792,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
146,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
182,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
671,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
784,0.0,0.0,0.0,0.2,0.4,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
665,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
681,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
791,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
204,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
954,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
929,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
890,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
385,0.0,0.0,0.0,0.2,0.4,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
160,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
786,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
678,0.0,0.0,0.0,0.1,0.16666666666666666,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
957,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
292,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
880,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
180,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
10,0.0,0.0,0.0,0.1,0.25,0.45435593380883454,MixtureBetaRecommendationModel,200,1000,30,0.2
175,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
286,0.0,0.0,0.0,0.2,1.0,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
366,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
852,0.0,0.0,0.0,0.2,0.5,0.5571741306624307,MixtureBetaRecommendationModel,200,1000,30,0.2
542,0.0,0.0,0.0,0.0,0.0,0.0,MixtureBetaRecommendationModel,200,1000,30,0.2
677,0.0,0.0,0.0,0.3,0.375,0.6396587213360692,MixtureBetaRecommendationModel,200,1000,30,0.2
